ui_name,item_id,armor_type_id,noise,stab_def,slash_def,smash_def,max_status,charisma,conspicuousness,visibility,weight,name,category
ui_nm_pansky_hauberk,401ad7c8-4a34-0ef9-7117-9e4ce2044e9a,4,100.0,13.600000000000001,17.0,10.2,70,10,62.0,66.0,14.0,Hauberk (Short Noble),Body II
ui_nm_pansky_hauberk_d,431a2a36-312d-d6b0-ddff-fcaddc294291,4,100.0,13.600000000000001,17.0,10.2,70,10,62.0,66.0,14.0,Hauberk (Long Noble),Body II
ui_nm_q_smithBattle_otasArmor,88e3f8f2-e820-40e5-9fc5-82024ded0c5e,4,100.0,1.0,1.0,1.0,45,4,100.0,100.0,16.4,Hauberk (Ota),Body II
ui_nm_q_smithBattle_viteksArmor,c9f0b623-8cbe-4934-bd40-49aa8ff465a3,4,100.0,1.0,1.0,1.0,45,4,100.0,100.0,16.4,Hauberk (Vitus'),Body II
ui_nm_skirt_001,4d879617-b6f3-24c3-1dc5-dfc50ac4d09d,1,24.0,1.0,1.0,1.0,40,14,67.0,72.0,2.0,Cotehardie (Yellow),Body II
ui_nm_skirt_002,4db0679c-af60-b7df-e7af-58886f6354a6,1,11.14286,1.0,1.0,1.0,40,13,50.0,53.0,2.0,Cotehardie (Red),Body II
ui_nm_skirt_002_b,441caaeb-3921-f600-79f5-9256210026bf,1,0.0,1.0,1.0,1.0,40,12,35.0,32.99999999999999,2.0,Cotehardie (Green),Body II
ui_nm_skirt_002_c,41537adc-9759-2dd8-377d-5260815b3eb7,1,0.0,1.0,1.0,1.0,40,9,38.0,38.0,2.0,Cotehardie (Brown),Body II
ui_nm_skirt_003,41c44a2b-9d1c-4c64-f07a-bba3f7288ba0,1,28.285709999999998,1.0,1.0,1.0,40,11,63.5,69.0,2.0,Cotehardie (Red),Body II
ui_nm_tezky_hauberk,45a39144-03ee-67b2-e79c-864bedf93186,4,98.57143,12.56,15.700000000000001,9.42,63,8,55.00000000000001,61.0,16.0,Hauberk (Heavy),Body II
ui_nm_uher_hauberk,416efb7c-8e5f-3518-89d2-5b9af35ad7b6,4,97.42857000000001,12.56,15.700000000000001,9.42,63,6,68.5,70.0,11.0,Hauberk (Hungarian),Body II
ui_nm_uher_hauberk,4a946556-ee8b-ed84-ecf1-f848601cf486,4,100.0,12.56,15.700000000000001,9.42,63,4,62.0,66.0,11.0,Hauberk (Hungarian),Body II
ui_nm_zes_kuman_haub,4f2d2511-7ee5-4ec4-9fe9-79b76d83378a,4,100.0,10.4,13.0,7.800000000000001,50,4,64.5,66.0,13.0,Hauberk (Reinforced Cuman),Body II
