ui_name,item_id,armor_type_id,noise,stab_def,slash_def,smash_def,max_status,charisma,conspicuousness,visibility,weight,name,category
ui_nm_pants_005_arrow,4ec7d236-6b41-409d-c960-52790b09e89f,7,50.0,1.0,1.0,1.0,50,13,30.0,50.0,1.0,Tight Hose,Legs I
ui_nm_pants_005_blue,4fec4b5d-a1f3-2664-de46-08b3ce64299d,7,0.0,1.0,1.0,1.0,50,14,28.000000000000004,26.0,1.0,Tight Hose (Blue),Legs I
ui_nm_pants_005_dark,473110cf-b888-a84b-7c65-e5b1beab47ac,7,0.0,1.0,1.0,1.0,50,12,9.499999999999996,9.000000000000002,1.0,Tight Hose (Black),Legs I
ui_nm_pants_005_greener,4efb55de-6380-31fd-0e64-928f5486db90,7,18.57143,1.0,1.0,1.0,50,14,54.50000000000001,57.00000000000001,1.0,Tight Hose (Green),Legs I
ui_nm_pants_006_color_var_A,4d253305-bc59-a0b0-1d6f-ff202e1aaf89,7,0.0,1.0,1.0,1.0,50,14,32.0,28.000000000000004,1.0,Noble Hose (Blue),Legs I
ui_nm_pants_006_color_var_B,4897be0e-7054-cc15-f8a5-bc05bde0b6bd,7,0.0,1.0,1.0,1.0,50,12,30.5,24.0,1.0,Noble Hose (Brown),Legs I
ui_nm_pants_006_color_var_B_straps,4903be20-7d0c-ca13-5a9b-4ab2fd5a10bd,7,0.0,1.0,1.0,1.0,50,17,31.0,19.0,1.0,Noble Hose (Green),Legs I
ui_nm_pants_006_color_var_C,434525c9-f3b4-c1e5-9ab0-f1002b13a68d,7,31.42857,1.0,1.0,1.0,50,17,71.5,70.0,1.0,Noble Hose (Yellow),Legs I
ui_nm_pants_006_color_var_D,4cf10c00-5150-b4c2-7c56-ee25a5cd6b82,7,22.85714,1.0,1.0,1.0,50,18,57.49999999999999,56.00000000000001,1.0,Noble Hose (Red and Blue),Legs I
ui_nm_pants_006_color_var_E,495fc236-eb42-596a-09a6-1c58eb51a384,7,14.285709999999998,1.0,1.0,1.0,50,16,56.00000000000001,60.0,1.0,Noble Hose (Red),Legs I
ui_nm_pants_006_color_var_E,4b67ffb3-2b21-81bd-768b-57f9cecffcaa,7,18.57143,1.0,1.0,1.0,50,15,57.49999999999999,59.0,1.0,Noble Hose (Red),Legs I
ui_nm_pants_007,460fef47-6ee2-1f6e-3e86-8c88da1a0c95,7,0.0,1.0,1.0,1.0,50,3,22.499999999999996,20.0,1.0,Patched Hose,Legs I
ui_nm_pants_007,4a30758f-c3f2-cf3c-84d0-4ba26c4d849c,7,0.0,1.0,1.0,1.0,50,3,25.0,28.000000000000004,1.0,Patched Hose,Legs I
ui_nm_pants_007_color_var_C,4ebeeea1-87a2-cee7-1e24-9d003c1b0989,7,5.7142859999999995,1.0,1.0,1.0,50,5,28.000000000000004,28.000000000000004,1.0,Patched Hose (Dark),Legs I
ui_nm_test_pants,5450027a-1499-4b4c-ab96-6370976fc2da,7,0.0,1.0,1.0,1.0,45,2,0.0,0.0,4.0,Hose (Servant),Legs I
