ui_name,item_id,armor_type_id,noise,stab_def,slash_def,smash_def,max_status,charisma,conspicuousness,visibility,weight,name,category
sasky_gambeson_puleny,430f6156-27f7-b985-9b1d-18c495273cbd,7,49.71429,3.63,6.6000000000000005,11.0,55,11,59.5,62.0,10.0,Gambeson (Saxon Dyed),Body I
slechticka_prosivanice,401179d4-8a48-cc9a-ceac-eeaf7eb7b099,7,66.85714,3.96,7.199999999999999,12.0,60,17,86.0,82.0,9.0,Doublet (Arming),Body I
slechticka_prosivanice,4088843b-6f0b-7016-1e16-e2455e33dcb6,7,58.28571,3.96,7.199999999999999,12.0,60,15,75.0,74.0,9.0,Doublet (Arming),Body I
slechticka_prosivanice,44eaf818-5cb6-3868-b3c4-f51d821773a0,7,58.28571,3.96,7.199999999999999,12.0,60,15,75.0,74.0,9.0,Doublet (Arming),Body I
slechticka_prosivanice,475a8c7a-1162-6641-efe5-b8a401e72c8f,7,40.0,3.96,7.199999999999999,12.0,60,15,75.0,72.0,9.0,Doublet (Arming),Body I
slechticka_prosivanice,4e392593-3a86-318b-65bc-05907a52fe8a,7,62.57142999999999,3.96,7.199999999999999,12.0,60,17,83.0,81.0,9.0,Doublet (Arming),Body I
slechticka_prosivanice,4f56d88a-c1d6-6213-36c8-b44bb552b782,7,58.28571,3.96,7.199999999999999,12.0,60,15,75.0,76.0,9.0,Doublet (Arming),Body I
slezsky_kabatec_barveny,429b05ff-5eec-37ac-e8c0-5e5a51feb99c,7,31.42857,2.805,5.1,8.5,43,13,55.00000000000001,68.0,11.0,Gambeson (Silesian Orange),Body I
slezsky_kabatec_cerneny,4deb11fd-f319-17b9-8d46-27f7f3d7a7a3,7,0.0,2.805,5.1,8.5,43,9,14.500000000000002,21.999999999999996,11.0,Gambeson (Silesian Grey),Body I
slezsky_kabatec_dlouhy,499f8ebf-cdb7-e65f-33c5-a2818b40a5b4,7,14.285709999999998,2.805,5.1,8.5,43,6,41.5,50.0,11.0,Gambeson (Silesian Long),Body I
slezsky_kabatec_prosty,4fed49d1-4203-c258-12ea-a1630dd6979b,7,28.285709999999998,2.805,5.1,8.5,43,6,49.5,56.00000000000001,11.0,Gambeson (Silesian),Body I
tezka_prosivanice,478e9d83-c4e7-7d76-1b02-60ba80597ebb,7,14.285709999999998,3.3000000000000003,6.0,10.0,50,8,45.5,56.00000000000001,10.0,Gambeson (Heavy),Body I
tezka_prosivanice_ctvrce,40a9b459-1058-26a6-19f8-0e6ffe01418e,7,14.285709999999998,3.3000000000000003,6.0,10.0,50,8,45.5,56.00000000000001,10.0,Gambeson (Heavy Quartered),Body I
tezka_prosivanice_ctvrce,434d07c4-ec87-4e17-b3d7-354e1cd55f8b,7,14.285709999999998,3.3000000000000003,6.0,10.0,50,8,45.5,56.00000000000001,10.0,Gambeson (Heavy Quartered),Body I
tezka_prosivanice_prosta,4ddf36d8-d7b7-0bfd-1e3e-ba55a5879caa,7,14.285709999999998,2.9699999999999998,5.4,9.0,45,8,45.5,56.00000000000001,11.0,Gambeson (Heavy Fitted),Body I
uhersky_kabatec,40e66e8a-bf10-8c39-66e0-aac2eb644dba,7,14.285709999999998,3.465,6.3,10.5,53,6,45.5,56.00000000000001,10.0,Gambeson (Hungarian),Body I
ui_nm_apron_001,42936ec8-4b9e-13d9-624f-6762c2f383b6,1,52.85714,2.5,3.0,1.0,60,0,58.5,79.0,2.0,Apron,Body IV
ui_nm_apron_002,44041a83-3119-dfe4-e12f-5098935f409c,1,51.42856999999999,3.0,4.0,1.0,60,1,52.0,56.00000000000001,5.0,Apron (Blacksmith),Body IV
ui_nm_apron_003,41a87049-190c-d5d4-40e8-5950ec296680,1,55.71429,1.0,1.0,1.0,60,1,55.00000000000001,59.0,5.0,Apron (Leather),Body IV
ui_nm_aus_plat,4516652a-7e40-d46d-cdd7-62ea97c3bb83,5,100.0,21.0,21.0,8.4,74,20,97.0,92.0,6.0,Pauldrons - Plate (Augsburg),Arms
ui_nm_aus_plat_noh,48a827cd-c6ea-4976-9561-327a122326b7,5,100.0,20.2,20.2,8.08,78,20,91.5,88.0,6.0,Plate (Augsburg),Legs III
ui_nm_auspurk_ruka,424d9151-9ccb-989f-7bd8-3c690a9e4393,5,93.42857,11.0,11.0,4.4,34,8,74.0,72.0,3.0,Gauntlets (Augsburg),Hands
ui_nm_batvat,40dac35d-5df7-e4b3-ba7c-ca2c9c706f93,7,52.85714,3.63,6.6000000000000005,11.0,40,5,49.0,63.0,2.0,Batwat,Head I
ui_nm_batvat_cer,4dcb6884-0be0-ca1b-32e6-e20ccbc58c8f,7,44.28571,3.63,6.6000000000000005,11.0,40,5,25.0,27.0,2.0,Batwat (Dark),Head I
ui_nm_bavorsky_haube,42960eae-d460-e350-5a80-e1689724269d,4,98.57143,11.44,14.299999999999999,8.58,57,14,55.00000000000001,61.0,17.0,Hauberk (Decorated Bavarian),Body II
ui_nm_bavorsky_haube,4f210bf5-0eab-7d8f-1c3b-fbb4615a1dae,4,100.0,11.44,14.299999999999999,8.58,57,14,65.0,69.0,17.0,Hauberk (Decorated Bavarian),Body II
ui_nm_blankas_ring,aac0794c-8fb7-41f5-ba6a-90c313c286b2,6,0.0,0.0,0.0,0.0,35,11,55.00000000000001,50.0,0.0,Bianca,Ring
ui_nm_boots_001,00000000-0000-0000-0000-00000000001b,9,36.85714,1.0,1.0,1.0,25,0,49.0,63.0,2.0,Footwraps and Soles,Feet
ui_nm_boots_001_dark,45f0293a-b0b9-cd56-6864-ade54db775b8,9,24.0,1.0,1.0,1.0,25,0,40.0,44.0,2.0,Footwraps and Soles (Dark),Feet
ui_nm_boots_002,00000000-0000-0000-0000-00000000001c,9,42.85714,1.0,1.0,1.0,25,2,56.49999999999999,59.0,2.0,Old Boots,Feet
ui_nm_boots_003,45c7c691-4279-7556-10c3-deb101b1cc8b,9,42.57143,1.0,1.0,1.0,45,8,38.5,32.99999999999999,2.0,Slippers,Feet
ui_nm_boots_004,48ebbf6a-ab57-f5ee-6fed-c77c63c31391,9,25.714290000000002,1.0,1.0,1.0,45,4,35.5,38.0,2.0,Working Boots,Feet
ui_nm_boots_005,47eea19c-bb27-891b-e2e4-47e76c601d94,9,42.85714,3.0,3.0,1.0,50,18,83.5,69.0,2.0,Riding Boots (Decorated),Feet
ui_nm_boots_006,4740da1a-d317-4248-0e00-9df6cd843ba5,9,32.0,1.0,1.0,1.0,40,10,78.49999999999999,68.0,2.0,Slippers (Burgher),Feet
ui_nm_boots_007,4a444ba6-19ca-c4d4-114b-b922f88148b3,9,48.85714,1.0,1.0,1.0,35,17,88.5,80.0,2.0,Slippers (Fashionable),Feet
ui_nm_boots_008,4fa7416d-486e-905d-30fa-79c11069ad8d,9,17.14286,3.0,3.0,1.0,50,5,34.5,34.0,4.0,Boots,Feet
ui_nm_boots_009,4d6b0d7f-0660-cb9a-af17-3cfc6908e187,9,11.71429,3.0,3.0,1.0,60,5,32.5,25.0,4.0,Boots (Hunting),Feet
ui_nm_boots_010,4838434b-91d7-20b6-da95-33227d5fc6b4,9,7.428572,3.0,3.0,1.0,55,10,23.5,26.0,4.0,Boots (Riding),Feet
ui_nm_boots_010_color_var_A,4dd025d4-1f9e-b029-da07-28d3b60c898a,9,7.428572,3.0,3.0,1.0,55,10,25.0,30.0,4.0,Boots (Brown Riding),Feet
ui_nm_boots_010_color_var_B,4d50a641-bc57-e341-ac1d-c741f51d6d9c,9,7.428572,3.0,3.0,1.0,55,10,21.999999999999996,21.999999999999996,4.0,Boots (Dark Riding),Feet
ui_nm_boots_011,42a467aa-a1d6-fe8d-31e2-a3fcda5a1f98,9,11.71429,3.0,3.0,1.0,60,9,30.0,25.0,3.0,Boots (Noble),Feet
ui_nm_boots_012,4fe77e7d-10eb-f7d5-ad13-1bdc697969a3,9,23.142860000000002,1.0,1.0,1.0,95,11,26.0,15.999999999999998,2.0,Boots (Pilgrim),Feet
ui_nm_boots_012_bonus,485e549c-73c9-6caa-2d62-f03de0c20e91,9,18.85714,1.0,1.0,1.0,96,8,32.5,21.000000000000004,3.0,Boots (Warhorse),Feet
ui_nm_boots_013,4cee3ad0-5249-8bc6-de75-a00f4e4b0d8e,9,0.0,1.0,1.0,1.0,45,12,15.000000000000002,17.0,2.0,Boots (Silent),Feet
ui_nm_boots_013_c2,4a0742c5-ec0d-b5d5-dadc-b5e9776e22bb,9,0.0,1.0,1.0,1.0,45,12,12.0,14.000000000000002,2.0,Boots (Dark Quiet),Feet
ui_nm_boots_014,40692480-f24c-54fa-c938-50ccf45918b9,9,41.71429,4.0,4.0,1.0,70,20,54.0,44.0,2.0,Boots (Noble),Feet
ui_nm_boots_014_c2,43241eed-522c-0369-97e9-ae414829a9ba,9,28.857139999999998,4.0,4.0,1.0,70,19,39.0,19.0,2.0,Boots (Dark Noble),Feet
ui_nm_brig_col,4038ccc9-976c-efd3-014c-0cc80a6695b5,5,37.28572,11.0,11.0,4.4,51,10,48.0,44.0,9.0,Pauldrons - Brigandine (Dyed),Arms
ui_nm_brig_dark,4d0691f6-632e-f5fd-0b5e-349509655698,5,24.42857,11.0,11.0,4.4,51,10,32.99999999999999,23.0,9.0,Pauldrons - Brigandine (Black),Arms
ui_nm_brig_noh,42c0a17c-123a-6416-8620-56fcf1a5199c,5,72.28571000000001,7.800000000000001,7.800000000000001,3.12,42,10,69.5,65.0,12.0,Brigandine (Short),Legs III
ui_nm_brig_noh,45143b21-88c0-6217-1848-099a680d26b9,5,81.71427999999999,8.6,8.6,3.4399999999999995,44,10,68.0,61.0,11.0,Brigandine (Short),Legs III
ui_nm_brig_noh,487ff48f-5ecc-86f9-fb0f-cbbb2c9b6788,5,76.57142999999999,7.800000000000001,7.800000000000001,3.12,42,13,80.5,76.0,12.0,Brigandine (Short),Legs III
ui_nm_brig_noh,4b50992e-c69e-37da-366e-dc0c804536ac,5,76.57142999999999,7.800000000000001,7.800000000000001,3.12,42,11,80.5,80.0,12.0,Brigandine (Short),Legs III
ui_nm_brig_noh,4d3ef67e-9a67-38aa-c6f1-0285338aa583,5,78.85714,8.6,8.6,3.4399999999999995,44,12,83.0,76.0,11.0,Brigandine (Short),Legs III
ui_nm_brig_noh,4f36ba66-e139-fca3-42d5-b5d8bcaf91b9,5,76.57142999999999,7.800000000000001,7.800000000000001,3.12,42,10,80.5,80.0,12.0,Brigandine (Short),Legs III
ui_nm_brig_ramena,45e0883f-b164-edce-8f8a-4df43039759d,5,85.14286,15.0,15.0,6.0,63,16,79.5,80.0,4.0,Pauldrons - Brigandine,Arms
ui_nm_brig_ramena,49692af5-b44e-f166-b6cf-27bf9874bcac,5,87.14285000000001,15.0,15.0,6.0,63,16,79.5,80.0,4.0,Pauldrons - Brigandine,Arms
ui_nm_brig_sas_rycht,bb1bf9c5-002b-40e4-a2fd-3fdaf639c6d1,3,34.0,13.0,13.0,5.2,48,10,41.0,43.0,9.0,Brigandine (Sasau Bailiff),Body III
ui_nm_brigandine_001,4d887670-13cb-746d-5e27-5d234e146cb3,3,100.0,12.0,14.0,8.0,45,4,100.0,0.0,6.0,Brigandine (Short-Sleeved),Body III
ui_nm_brigandine_009_bonus,4bef1aa8-1d05-6ecc-7797-083fa321cf80,3,76.85714,22.0,22.0,8.8,72,20,77.5,77.0,4.0,Brigandine (Warhorse),Body III
ui_nm_burg_br_col,4cbcab6e-332c-535c-e8ed-860581ced9ad,3,60.57143000000001,19.8,19.8,7.92,66,16,65.0,65.0,7.0,Brigandine (Dyed Aachen),Body III
ui_nm_burg_br_col,4e4f2711-dc79-d2da-1377-719d6525b6b5,3,60.57143000000001,19.8,19.8,7.92,66,16,66.5,67.0,7.0,Brigandine (Dyed Aachen),Body III
ui_nm_burg_br_col,4eb0f0ad-008d-8b4c-4ca7-6626eb428481,3,60.57143000000001,19.8,19.8,7.92,66,16,65.0,65.0,7.0,Brigandine (Dyed Aachen),Body III
ui_nm_burg_br_col,4f564b29-350f-df8b-dc0b-9f4bf1d75c9c,3,64.85714,19.8,19.8,7.92,66,16,71.0,74.0,7.0,Brigandine (Dyed Aachen),Body III
ui_nm_burg_br_dark,418864f6-f9c0-ead7-dd4e-6f3aacb0288c,3,42.28571,19.8,19.8,7.92,66,15,48.0,38.0,7.0,Brigandine (Dark Aachen),Body III
ui_nm_burg_br_dark,4c9e2e36-d746-b6ca-fe1a-5405cd465895,3,39.14286,19.8,19.8,7.92,66,15,45.5,38.0,7.0,Brigandine (Dark Aachen),Body III
ui_nm_burg_noh,40324632-16c8-5979-2c76-e38210ee2a9b,5,82.0,14.8,14.8,5.92,62,10,78.0,76.0,9.0,Brigandine (Aachen),Legs III
ui_nm_burg_noh,431fac2f-58f6-38e8-953e-5738656f1a87,5,73.42857000000001,14.8,14.8,5.92,62,6,61.0,57.99999999999999,9.0,Brigandine (Aachen),Legs III
ui_nm_burg_noh,4b3dae7a-eb8a-c312-3afe-b5e0db85d7b2,5,73.42857000000001,19.4,19.4,7.76,76,6,61.0,57.99999999999999,7.0,Brigandine (Aachen),Legs III
ui_nm_burg_zdob_noh,464c250d-7e30-e71e-85cd-37a67b9641a7,5,81.71427999999999,14.0,14.0,5.6000000000000005,60,7,64.0,63.0,9.0,Brigandine (Decorated),Legs III
ui_nm_burg_zdob_noh,4b858ce9-030d-b78a-e138-a29d53466ba4,5,80.57142999999999,14.0,14.0,5.6000000000000005,60,9,66.5,62.0,9.0,Brigandine (Decorated),Legs III
ui_nm_burgund_ruka,403f6db2-1285-31da-81c6-db426db9d6a5,5,83.57143,11.5,11.5,4.6000000000000005,37,15,85.0,84.00000000000001,3.0,Gauntlets (Aachen),Hands
ui_nm_ca_collar_001,4ef2fdb9-ad9d-012b-f526-92f78f8f6f91,4,94.28571,3.5999999999999996,4.5,2.7,34,8,55.00000000000001,61.0,1.5,Mail Collar,Head II
ui_nm_ca_hood_002,45ff98b0-d684-5f01-5a6f-679d2e8b5696,4,81.42857,11.200000000000001,14.0,8.4,56,5,55.00000000000001,57.00000000000001,4.0,Mail Coif,Head II
ui_nm_ca_hood_002,46eb884b-a0ed-7da8-4d4f-0a18284dc9bc,4,85.39999999999999,3.5999999999999996,4.5,2.7,34,8,55.00000000000001,61.0,1.5,Mail Coif,Head II
ui_nm_ca_hood_003,4fbc8b16-6e58-af4e-8b95-59963da5ef96,4,100.0,12.0,15.0,9.0,60,10,64.0,68.0,4.0,Mail Coif (Noble),Head II
ui_nm_ca_hood_003_bonus,42414d23-c8dc-7b1a-31e6-00644075feaa,4,100.0,9.6,12.0,7.199999999999999,47,12,75.5,70.0,5.0,Mail Coif (Warhorse),Head II
ui_nm_ca_hood_004,4eee90c8-2406-357f-6d9f-8e8e4274b387,4,98.57143,9.6,12.0,7.199999999999999,47,5,55.00000000000001,59.0,5.0,Mail Coif,Head II
ui_nm_ca_hood_005,45edc80c-1b34-a0f5-001c-a08a1fe632a6,4,100.0,11.200000000000001,14.0,8.4,56,12,70.5,72.0,4.0,Mail Coif (Decorated),Head II
ui_nm_ca_hood_006,446d9158-a7e3-910b-95a8-12eee9e04997,4,98.57143,10.4,13.0,7.800000000000001,51,5,55.00000000000001,59.0,5.0,Mail Coif (Elongated),Head II
ui_nm_ca_hood_008,4f953795-b11c-9a8a-c373-97c249e853ad,4,94.28571,4.4,5.5,3.3000000000000003,43,8,55.00000000000001,59.0,1.0,Mail Collar (Noble),Head II
ui_nm_ca_hood_009,4d171f84-c6d1-95ac-0dfe-9c3860bfa3a5,4,94.28571,4.0,5.0,3.0,39,9,55.00000000000001,61.0,1.0,Mail Collar (Reinforced),Head II
ui_nm_ca_shirt_003_bonus,40a2b1d3-f475-a8f3-667a-075486518b8f,4,100.0,11.44,14.299999999999999,8.58,57,12,67.5,69.0,17.0,Hauberk (Warhorse),Body II
ui_nm_cap,00000000-0000-0000-0000-000000000024,7,22.85714,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_cap,4403dcbc-2050-0622-6232-b905c452bbb1,7,22.85714,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_cap,4eaca32f-da3e-c71a-0934-061fcda24088,7,22.85714,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_cap,4f124bf4-8d53-052a-3c1b-9dc279cd5ca1,7,22.8571,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_chaperon_001_black,48f4d62f-f2d7-c064-be4b-450aeea1f39a,7,14.285709999999998,1.0,1.0,1.0,30,16,30.5,30.0,2.0,Chaperon (Black),Head III
ui_nm_chaperon_001_blue,4e760438-c3b5-7acd-6329-55e19c4e8896,7,44.28571,1.0,1.0,1.0,30,16,63.5,65.0,2.0,Chaperon (Blue),Head III
ui_nm_chaperon_001_red,4498482d-a404-5646-16d0-f49eaac6d58e,7,44.28571,1.0,1.0,1.0,30,16,63.5,65.0,2.0,Chaperon (Red),Head III
ui_nm_chaperon_001_yelow,42566810-49be-e92f-5181-705bdd2eb1ae,7,48.57143,1.0,1.0,1.0,30,16,68.0,78.0,2.0,Chaperon (Yellow),Head III
ui_nm_chaperon_pavelkolin,09d799a2-2253-4a46-89cc-142affcb1ede,7,44.28571,1.0,1.0,1.0,30,18,63.5,65.0,2.0,Chaperon (Pavel),Head III
ui_nm_charlatan_tunic,49bf5eba-9762-38cb-162d-98248b894298,1,46.57143,1.0,1.0,1.0,50,14,57.49999999999999,55.00000000000001,3.0,Tunic (Charlatan),Body II
ui_nm_charlatan_tunic,4ae7732e-f2a7-b419-4619-e08d9f6de2bb,1,46.57143,1.0,1.0,1.0,50,14,57.49999999999999,55.00000000000001,3.0,Tunic (Charlatan),Body II
ui_nm_cotte_001,415525ee-9ecb-2fd0-edbd-bac703478b93,1,14.285709999999998,1.0,1.0,1.0,50,1,34.0,52.0,2.0,Tunic,Other
ui_nm_cotte_002,419c5f08-fcdb-ac66-9d5f-97eda0f49393,7,14.285709999999998,1.0,1.0,1.0,50,1,34.0,52.0,2.0,Tunic (Beggar),Other
ui_nm_cotte_002,470014a7-9032-6f6c-e448-b0f15bb03e81,7,14.285709999999998,1.0,1.0,1.0,50,1,34.0,52.0,2.0,Tunic (Beggar),Other
ui_nm_cotte_002_color_B,41ba5cc8-60ba-5e3e-8e80-39270a2acf83,7,14.285709999999998,1.0,1.0,1.0,50,1,34.0,52.0,2.0,Chemise (Dark Beggar),Other
ui_nm_cotte_003,408660f0-4742-ef99-b434-7f52cfdc2b9c,1,14.285709999999998,1.0,1.0,1.0,50,14,50.5,60.0,2.0,Dress (Burgher),Other
ui_nm_cotte_003,41d7815b-1696-571f-d688-d713b39472ba,1,14.285709999999998,1.0,1.0,1.0,50,6,41.5,52.0,2.0,Dress (Burgher),Other
ui_nm_cotte_003,42ab514e-a69d-e4b9-606d-3f46e0e6d0ad,1,14.285709999999998,1.0,1.0,1.0,50,12,50.5,60.0,2.0,Dress (Burgher),Other
ui_nm_cotte_003,4706bb3a-d722-2c20-a6e1-b4d4b6bbc18c,1,14.285709999999998,1.0,1.0,1.0,50,14,50.5,60.0,2.0,Dress (Burgher),Other
ui_nm_cotte_003,4bedf5a4-f1c6-cf51-f99f-7fbbe1e89792,1,14.285709999999998,1.0,1.0,1.0,50,8,44.5,40.0,2.0,Dress (Burgher),Other
ui_nm_cotte_003,4da95ac5-3f08-e1a5-874f-c2f3885759b2,1,14.285709999999998,1.0,1.0,1.0,50,8,44.5,40.0,2.0,Dress (Burgher),Other
ui_nm_cotte_003,4dce971f-2d9d-ec8f-4f3e-568411de918e,1,14.285709999999998,1.0,1.0,1.0,50,8,44.5,40.0,2.0,Dress (Burgher),Other
ui_nm_cotte_004_c1,40aed3da-9bdd-180b-65cd-fd81947fc3a9,1,14.285709999999998,1.0,1.0,1.0,50,10,44.0,52.0,2.0,Dress,Other
ui_nm_cotte_004_c1,45e0477d-d891-810f-6783-265ba406beb5,1,14.285709999999998,1.0,1.0,1.0,50,10,44.0,52.0,2.0,Dress,Other
ui_nm_cotte_004_c1,4a44b8d0-a562-3f6d-6ba4-defe8183a092,1,14.285709999999998,1.0,1.0,1.0,50,8,38.0,44.0,2.0,Dress,Other
ui_nm_cotte_004_c1_apron,4a6461df-8b4f-0ad7-d6db-551c2c45aca7,1,14.285709999999998,1.0,1.0,1.0,50,6,44.0,57.99999999999999,2.0,Dress (w/ Apron),Other
ui_nm_cotte_004_c1_apron,4c6c8f11-7097-3ca1-3f20-4f1bbba1f68c,1,14.285709999999998,1.0,1.0,1.0,50,6,44.0,57.99999999999999,2.0,Dress (w/ Apron),Other
ui_nm_cotte_004_c1_apron,4dac45fe-351a-3e5f-9c27-5c47ddc960ba,1,14.285709999999998,1.0,1.0,1.0,50,6,38.0,50.0,2.0,Dress (w/ Apron),Other
ui_nm_cotte_005,41366e7f-a0e5-0f23-142a-40f1ca76aabb,1,14.285709999999998,1.0,1.0,1.0,50,12,56.49999999999999,48.0,2.0,Dress (Plain),Other
